HORA;DIA;SALA;ACTIVIDAD;FOTO;AFINIDAD;URL;;;
12:00;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:15;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:30;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
12:45;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
13:00;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
13:15;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
13:30;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
13:45;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
14:00;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
14:15;19;Sala 1;Big Data - David McCandless / Domestic Data Streamers;imgs/artist/david_mc.png;;http://sonarplusd.com/es/the-festival-as-a-laboratory-experimental-technologies-and-languages/;;;
14:30;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:45;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:00;19;Sala 1;Artist in residence Julia Kaganskly / Newinc (US) ART+COM Supercomputing Centre;imgs/artist/artist_residence.png;;http://sonarplusd.com/es/activity/meet-the-investor/;;;
15:15;19;Sala 1;Artist in residence Julia Kaganskly / Newinc (US) ART+COM Supercomputing Centre;imgs/artist/artist_residence.png;;http://sonarplusd.com/es/activity/meet-the-investor/;;;
15:30;19;Sala 1;Artist in residence Julia Kaganskly / Newinc (US) ART+COM Supercomputing Centre;imgs/artist/artist_residence.png;;http://sonarplusd.com/es/activity/meet-the-investor/;;;
15:45;19;Sala 1;Artist in residence Julia Kaganskly / Newinc (US) ART+COM Supercomputing Centre;imgs/artist/artist_residence.png;;http://sonarplusd.com/es/activity/meet-the-investor/;;;
16:00;19;Sala 1;Artist in residence Julia Kaganskly / Newinc (US) ART+COM Supercomputing Centre;imgs/artist/artist_residence.png;;http://sonarplusd.com/es/activity/meet-the-investor/;;;
16:15;19;Sala 1;Artist in residence Julia Kaganskly / Newinc (US) ART+COM Supercomputing Centre;imgs/artist/artist_residence.png;;http://sonarplusd.com/es/activity/meet-the-investor/;;;
16:30;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:45;19;Sala 1;Creative Technologies Café Greg J. Smith (CA) / Kamil Nawratil (Volvox Labs) / emmanuel Blard (FR) / Mar Canet (ES) Fly Lo / Sorigué;imgs/artist/creative_cafe.png;;http://sonarplusd.com/es/activity/creative-technologies-cafe/;;;
17:00;19;Sala 1;Creative Technologies Café Greg J. Smith (CA) / Kamil Nawratil (Volvox Labs) / emmanuel Blard (FR) / Mar Canet (ES) Fly Lo / Sorigué;imgs/artist/creative_cafe.png;;http://sonarplusd.com/es/activity/creative-technologies-cafe/;;;
17:15;19;Sala 1;Creative Technologies Café Greg J. Smith (CA) / Kamil Nawratil (Volvox Labs) / emmanuel Blard (FR) / Mar Canet (ES) Fly Lo / Sorigué;imgs/artist/creative_cafe.png;;http://sonarplusd.com/es/activity/creative-technologies-cafe/;;;
17:30;19;Sala 1;Creative Technologies Café Greg J. Smith (CA) / Kamil Nawratil (Volvox Labs) / emmanuel Blard (FR) / Mar Canet (ES) Fly Lo / Sorigué;imgs/artist/creative_cafe.png;;http://sonarplusd.com/es/activity/creative-technologies-cafe/;;;
17:45;19;Sala 1;Creative Technologies Café Greg J. Smith (CA) / Kamil Nawratil (Volvox Labs) / emmanuel Blard (FR) / Mar Canet (ES) Fly Lo / Sorigué;imgs/artist/creative_cafe.png;;http://sonarplusd.com/es/activity/creative-technologies-cafe/;;;
18:00;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:15;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:30;19;Sala 1;Desoccidentalizando la música a través de la tecnología Xavi Serra (ES) Ariel Tagar (IR) Peter Kim (GER) Create Digital Music;imgs/artist/xavi_serra.png;;http://sonarplusd.com/es/activity/de-westernalizing-music-through-technology/;;;
18:45;19;Sala 1;Desoccidentalizando la música a través de la tecnología Xavi Serra (ES) Ariel Tagar (IR) Peter Kim (GER) Create Digital Music;imgs/artist/xavi_serra.png;;http://sonarplusd.com/es/activity/de-westernalizing-music-through-technology/;;;
19:00;19;Sala 1;Desoccidentalizando la música a través de la tecnología Xavi Serra (ES) Ariel Tagar (IR) Peter Kim (GER) Create Digital Music;imgs/artist/xavi_serra.png;;http://sonarplusd.com/es/activity/de-westernalizing-music-through-technology/;;;
19:15;19;Sala 1;Desoccidentalizando la música a través de la tecnología Xavi Serra (ES) Ariel Tagar (IR) Peter Kim (GER) Create Digital Music;imgs/artist/xavi_serra.png;;http://sonarplusd.com/es/activity/de-westernalizing-music-through-technology/;;;
19:30;19;Sala 1;Desoccidentalizando la música a través de la tecnología Xavi Serra (ES) Ariel Tagar (IR) Peter Kim (GER) Create Digital Music;imgs/artist/xavi_serra.png;;http://sonarplusd.com/es/activity/de-westernalizing-music-through-technology/;;;
19:45;19;Sala 1;Desoccidentalizando la música a través de la tecnología Xavi Serra (ES) Ariel Tagar (IR) Peter Kim (GER) Create Digital Music;imgs/artist/xavi_serra.png;;http://sonarplusd.com/es/activity/de-westernalizing-music-through-technology/;;;
20:00;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;19;Sala 2;Seminario de investigación sobre sentidos, estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
11:45;19;Sala 2;Seminario de investigación sobre sentidos, estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:00;19;Sala 2;Seminario de investigación sobre sentidos, estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:15;19;Sala 2;Seminario de investigación sobre sentidos, estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:30;19;Sala 2;Seminario de investigación sobre sentidos, estética y prácticas de investigación en contexto arquitectónico;imgs/artist/sensor_architec.png;;http://sonarplusd.com/es/transient-senses-installation-opening-at-mies-van-der-rohe-pavilion/;;;
12:45;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:00;19;Sala 2;Rudolf Bernet (AU) y Leo de Klerk hablan sobre Transient Senses;imgs/artist/rudolf_bernet.png;;http://sonarplusd.com/es/activity/transient-senses_lab/;;;
13:15;19;Sala 2;Rudolf Bernet (AU) y Leo de Klerk hablan sobre Transient Senses;imgs/artist/rudolf_bernet.png;;http://sonarplusd.com/es/activity/transient-senses_lab/;;;
13:30;19;Sala 2;Rudolf Bernet (AU) y Leo de Klerk hablan sobre Transient Senses;imgs/artist/rudolf_bernet.png;;http://sonarplusd.com/es/activity/transient-senses_lab/;;;
13:45;19;Sala 2;Rudolf Bernet (AU) y Leo de Klerk hablan sobre Transient Senses;imgs/artist/rudolf_bernet.png;;http://sonarplusd.com/es/activity/transient-senses_lab/;;;
14:00;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:15;19;Sala 2;Workshop Vimeo;imgs/artist/vimeo.png;;http://sonarplusd.com/es/activity/powered-by-vimeo/;;;
14:30;19;Sala 2;Workshop Vimeo;imgs/artist/vimeo.png;;http://sonarplusd.com/es/activity/powered-by-vimeo/;;;
14:45;19;Sala 2;Workshop Vimeo;imgs/artist/vimeo.png;;http://sonarplusd.com/es/activity/powered-by-vimeo/;;;
15:00;19;Sala 2;Workshop Vimeo;imgs/artist/vimeo.png;;http://sonarplusd.com/es/activity/powered-by-vimeo/;;;
15:15;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:30;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
15:45;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
16:00;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
16:15;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
16:30;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
16:45;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
17:00;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
17:15;19;Sala 2;Bohman Brothers & Richard Thomas;imgs/artist/richard_thomas.png;;http://sonarplusd.com/es/activity/secluded-bronte/;;;
17:30;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:45;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
18:00;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
18:15;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
18:30;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
18:45;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
19:00;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
19:15;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
19:30;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
19:45;19;Sala 2;SynergyS;imgs/artist/general.png;;http://sonar.es/es;;;
20:00;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;19;Sala 2;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
12:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
13:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
14:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
15:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
16:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
17:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
18:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:00;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:15;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:30;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
19:45;20;Expositiva;Market Lab / AppCafé / Marketplace Startup;imgs/artist/marketactiva.png;;http://sonarplusd.com/activity/job-market-place/;;;
20:00;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;20;Expositiva;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
12:15;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
12:30;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
12:45;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
13:00;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
13:15;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
13:30;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
13:45;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
14:00;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
14:15;20;Workshops;Oscillating Cities by Queen Mary University London (UK);imgs/artist/osc_cities.png;;http://sonarplusd.com/activity/oscillating-cities/;;;
14:30;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:45;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:00;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
15:15;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
15:30;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
15:45;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:00;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:15;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:30;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:45;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
17:00;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
17:15;20;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
17:30;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:45;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:00;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
18:15;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
18:30;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
18:45;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
19:00;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
19:15;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
19:30;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
19:45;20;Workshops;Arduino con D. Cuartielles;imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
20:00;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;20;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:00;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:15;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:30;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:45;20;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:00;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
17:15;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
17:30;20;Networking Area;Meet the Expert;imgs/artist/meet_expert.png;;http://sonarplusd.com/es/activity/meet-the-expert-3/;;;
